,user_id,answer_text,expt,ans_code,ans_count,val_code,val_count,material,cond
193,593fe3916ee2c800016c097c,"Mary feels ill at the sight of pizza, so order herself a decent Chinese from Just eat.",expt3_2,mf_pos_ans2,1.0,pos,1.0,mary_food,neg_mat
194,593fe3916ee2c800016c097c,"On the way her husband rings her and confesses he's been having an affair, so Sally buys Gin to drown her sorrows instead.",expt3_2,sw_neg_ans7,1.0,neg,1.0,sally_wine,pos_mat
195,593fe3916ee2c800016c097c,"Peter actually makes it to class on time, which seemed physically impossible when he started off, but he's heck of a peddler.",expt3_2,pc_pos_ans1,1.0,pos,1.0,peter_college,neg_mat
196,593fe3916ee2c800016c097c,"Robert realises no-one ever got a job from philosophy courses, so rang the college that night and changed his subject to something useful.",expt3_2,other,1.0,pos,1.0,robert_essay,neg_mat
197,593fe3916ee2c800016c097c,"Steve hasn't used his lawn mower in so long, it has siezed up and rusted, so it won't start.",expt3_2,sg_neg_ans4,1.0,neg,1.0,steve_garden,pos_mat
198,593fe3916ee2c800016c097c,The taxi driver turns out to be an old friend of Belinda's.,expt3_2,other,1.0,pos,1.0,belinda_meeting,neg_mat
199,593fe3916ee2c800016c097c,"There has been an accident up ahead, it takes ages to clear, and Sam is stuck in the car for 4 hours.",expt3_2,sd_neg_ans1,1.0,neg,1.0,sam_driving,neg_mat
200,5960d28c2fa2630001d87daf,All lights are on green,expt3_1,sd_pos_ans4,1.0,pos,1.0,sam_driving,pos_mat
201,5960d28c2fa2630001d87daf,He realised several mistakes,expt3_1,re_neg_ans3,1.0,neg,1.0,robert_essay,pos_mat
202,5960d28c2fa2630001d87daf,Her husband is there buying wine,expt3_1,sw_pos_ans5,1.0,pos,1.0,sally_wine,neg_mat
203,5960d28c2fa2630001d87daf,His boss offered him a promotion,expt3_1,bj_pos_ans2,1.0,pos,1.0,bob_job,neg_mat
204,5960d28c2fa2630001d87daf,Not all flowers are dead,expt3_1,sg_pos_ans3,1.0,pos,1.0,steve_garden,neg_mat
205,5960d28c2fa2630001d87daf,"Pizza wasn't for her, flat mate was saving it",expt3_1,mf_neg_ans5,1.0,neg,1.0,mary_food,pos_mat
206,5960d28c2fa2630001d87daf,Sale at the store,expt3_1,ls_pos_ans4,1.0,pos,1.0,louise_shopping,neg_mat
207,5960d28c2fa2630001d87daf,The bank said no.,expt3_1,ll_neg_ans1,1.0,neg,1.0,lucy_loan,neg_mat
208,5960d28c2fa2630001d87daf,The professor told him his work had been sub standard,expt3_1,pc_neg_ans5,1.0,neg,1.0,peter_college,pos_mat
209,5960d28c2fa2630001d87daf,The taxi got stuck in traffic,expt3_1,bm_neg_ans1,1.0,neg,1.0,belinda_meeting,pos_mat
210,59839cb9554956000142d95f,And finds no mistakes,expt3_1,re_pos_ans7,1.0,pos,1.0,robert_essay,pos_mat
211,59839cb9554956000142d95f,And is informed that further up the road is a traffic jam,expt3_1,sd_neg_ans1,1.0,neg,1.0,sam_driving,pos_mat
212,59839cb9554956000142d95f,But they did not have the wine she wanted,expt3_1,sw_neg_ans1,1.0,neg,1.0,sally_wine,neg_mat
213,59839cb9554956000142d95f,He made the lecture on time,expt3_1,pc_pos_ans1,1.0,pos,1.0,peter_college,pos_mat
214,59839cb9554956000142d95f,She had food left out for her,expt3_1,mf_pos_ans2,1.0,pos,1.0,mary_food,pos_mat
215,59839cb9554956000142d95f,They didnt cut her pay,expt3_1,ls_pos_ans2,1.0,pos,1.0,louise_shopping,neg_mat
216,59839cb9554956000142d95f,They invited her to lunch,expt3_1,bm_pos_ans3,1.0,pos,1.0,belinda_meeting,pos_mat
217,59839cb9554956000142d95f,They said yes she can have a loan,expt3_1,ll_pos_ans2,1.0,pos,1.0,lucy_loan,neg_mat
218,59839cb9554956000142d95f,but it would not start working,expt3_1,sg_neg_ans4,1.0,neg,1.0,steve_garden,neg_mat
219,59839cb9554956000142d95f,they give him a payrise,expt3_1,bj_pos_ans2,1.0,pos,1.0,bob_job,neg_mat
220,598b453278c7d500012cc0bb,He hits a pothole and falls off his bike injuring his knee. He is late for his lecture,expt3_1,pc_neg_ans1,1.0,neg,1.0,peter_college,pos_mat
221,598b453278c7d500012cc0bb,He realises he has read the essay question incorrectly and so needs to write his essay again ,expt3_1,re_neg_ans3,1.0,neg,1.0,robert_essay,pos_mat
222,598b453278c7d500012cc0bb,Her colleagues are not very welcoming and are in fact unfriendly ,expt3_1,bm_neg_ans8,1.0,neg,1.0,belinda_meeting,pos_mat
223,598b453278c7d500012cc0bb,Her keys fall off the table and she spends a long time looking for them the next morning before work,expt3_1,mf_neg_ans3,1.0,neg,1.0,mary_food,pos_mat
224,598b453278c7d500012cc0bb,His boss tells him that she (his boss) has just been fired and cannot discuss Bob's job satisfaction with him. ,expt3_1,other,1.0,neg,1.0,bob_job,neg_mat
225,598b453278c7d500012cc0bb,His lawnmower refuses to start so he is unable to mow the grass,expt3_1,sg_neg_ans4,1.0,neg,1.0,steve_garden,neg_mat
226,598b453278c7d500012cc0bb,She is not allowed withdraw money because she has no money left in her account following the pay cut.,expt3_1,ls_neg_ans1,1.0,neg,1.0,louise_shopping,neg_mat
227,598b453278c7d500012cc0bb,She meets her husband  coming out of the shop with a bottle of wine for her as an apology,expt3_1,sw_pos_ans5,1.0,pos,1.0,sally_wine,neg_mat
228,598b453278c7d500012cc0bb,The bank offer her a loan at a better rate than she expected so she can buy a better car at a different car dealers,expt3_1,ll_pos_ans2,1.0,pos,1.0,lucy_loan,neg_mat
229,598b453278c7d500012cc0bb,he hears on the traffic report of an accident up ahead. He is able to come off the motorway at the next junction missing the traffic jam and getting home in time,expt3_1,sd_pos_ans3,1.0,pos,1.0,sam_driving,pos_mat
230,598cb78ab2bf030001c4ef4b,He gets a high grade!,expt3_2,re_pos_ans1,1.0,pos,1.0,robert_essay,neg_mat
231,598cb78ab2bf030001c4ef4b,He gets a promotion. ,expt3_2,bj_pos_ans2,1.0,pos,1.0,bob_job,pos_mat
232,598cb78ab2bf030001c4ef4b,Peter is praised by the lecturer.,expt3_2,pc_pos_ans5,1.0,pos,1.0,peter_college,neg_mat
233,598cb78ab2bf030001c4ef4b,She gets accepted for the loan,expt3_2,ll_pos_ans2,1.0,pos,1.0,lucy_loan,pos_mat
234,598cb78ab2bf030001c4ef4b,She orders takeaway,expt3_2,mf_pos_ans2,1.0,pos,1.0,mary_food,neg_mat
235,598cb78ab2bf030001c4ef4b,The ATM swallows her card. ,expt3_2,ls_neg_ans2,1.0,neg,1.0,louise_shopping,pos_mat
236,598cb78ab2bf030001c4ef4b,The corner shop is closed. ,expt3_2,sw_neg_ans5,1.0,neg,1.0,sally_wine,pos_mat
237,598cb78ab2bf030001c4ef4b,"The meeting venue has changed, and no one told her. ",expt3_2,other,1.0,neg,1.0,belinda_meeting,neg_mat
238,598cb78ab2bf030001c4ef4b,The road clears suddenly and he gets home in time. ,expt3_2,sd_pos_ans3,1.0,pos,1.0,sam_driving,neg_mat
239,598cb78ab2bf030001c4ef4b,his mower doesn't work,expt3_2,sg_neg_ans4,1.0,neg,1.0,steve_garden,pos_mat
240,5996f18c6b939900012d9f58,Bobs job might be in jeapordy.,expt3_2,bj_neg_ans1,1.0,neg,1.0,bob_job,pos_mat
241,5996f18c6b939900012d9f58,He accidentally deletes his essay.,expt3_2,re_neg_ans2,1.0,neg,1.0,robert_essay,neg_mat
242,5996f18c6b939900012d9f58,Her loan is declined.,expt3_2,ll_neg_ans1,1.0,neg,1.0,lucy_loan,pos_mat
243,5996f18c6b939900012d9f58,His lawnmower does not work.,expt3_2,sg_neg_ans4,1.0,neg,1.0,steve_garden,pos_mat
244,5996f18c6b939900012d9f58,His lecturer is off sick.,expt3_2,pc_pos_ans6,1.0,neither,1.0,peter_college,neg_mat
245,5996f18c6b939900012d9f58,She trips.,expt3_2,other,1.0,neg,1.0,mary_food,neg_mat
246,5996f18c6b939900012d9f58,The ATM ate her card.,expt3_2,ls_neg_ans2,1.0,neg,1.0,louise_shopping,pos_mat
247,5996f18c6b939900012d9f58,The corner shop is closed.,expt3_2,sw_neg_ans5,1.0,neg,1.0,sally_wine,pos_mat
248,5996f18c6b939900012d9f58,The taxi breaks down.,expt3_2,bm_neg_ans1,1.0,neg,1.0,belinda_meeting,neg_mat
249,5996f18c6b939900012d9f58,There is a flood up ahead.,expt3_2,sd_neg_ans1,1.0,neg,1.0,sam_driving,neg_mat
250,5998305dbbe84800017965d9,He falls off his bike and is late for his lecture.,expt3_1,pc_neg_ans1,1.0,neg,1.0,peter_college,pos_mat
251,5998305dbbe84800017965d9,He realises that he has left something out of the essay.,expt3_1,re_neg_ans3,1.0,neg,1.0,robert_essay,pos_mat
252,5998305dbbe84800017965d9,Her husband surprises her by being at the shop with a bottle of wine in his hand.,expt3_1,sw_pos_ans5,1.0,pos,1.0,sally_wine,neg_mat
253,5998305dbbe84800017965d9,His boss offers him a promotion.,expt3_1,bj_pos_ans2,1.0,pos,1.0,bob_job,neg_mat
254,5998305dbbe84800017965d9,His lawnmower is broken and he needs to buy a new one.,expt3_1,sg_neg_ans4,1.0,neg,1.0,steve_garden,neg_mat
255,5998305dbbe84800017965d9,She changes her mind and shops in a budget store instead.,expt3_1,ls_pos_ans5,1.0,pos,1.0,louise_shopping,neg_mat
256,5998305dbbe84800017965d9,She was sacked.,expt3_1,other,1.0,neg,1.0,belinda_meeting,pos_mat
257,5998305dbbe84800017965d9,The bank refuses her loan.,expt3_1,ll_neg_ans1,1.0,neg,1.0,lucy_loan,neg_mat
258,5998305dbbe84800017965d9,The flatmate calls and tells her not to eat the pizza!,expt3_1,mf_neg_ans5,1.0,neg,1.0,mary_food,pos_mat
259,5998305dbbe84800017965d9,The radio reports that there is an accident up ahead and Sam will be delayed.,expt3_1,sd_neg_ans1,1.0,neg,1.0,sam_driving,pos_mat
260,5999aa3805a0e30001f1ffa6,He doesn't get home in time because he didn't plan for traffic ,expt3_2,sd_neg_ans1,1.0,neg,1.0,sam_driving,neg_mat
261,5999aa3805a0e30001f1ffa6,He gets a really good grade for the essay ,expt3_2,re_pos_ans1,1.0,pos,1.0,robert_essay,neg_mat
262,5999aa3805a0e30001f1ffa6,Her colleagues were not aggressive and she actually had a good time ,expt3_2,bm_pos_ans3,1.0,pos,1.0,belinda_meeting,neg_mat
263,5999aa3805a0e30001f1ffa6,His boss is unhappy with him and his work ,expt3_2,bj_neg_ans2,1.0,neg,1.0,bob_job,pos_mat
264,5999aa3805a0e30001f1ffa6,She eats the pizza crusts because there is nothing else ,expt3_2,other,1.0,neg,1.0,mary_food,neg_mat
265,5999aa3805a0e30001f1ffa6,"She ends up keeping her old car, when she had planned to get rid of it ",expt3_2,other,1.0,neither,1.0,lucy_loan,pos_mat
266,5999aa3805a0e30001f1ffa6,The lawnmower is broken ,expt3_2,sg_neg_ans4,1.0,neg,1.0,steve_garden,pos_mat
267,5999aa3805a0e30001f1ffa6,The professor did not sneer at Peter's contributions in this lecture ,expt3_2,pc_pos_ans5,1.0,pos,1.0,peter_college,neg_mat
268,5999aa3805a0e30001f1ffa6,The shop is closed so she cannot buy the wine ,expt3_2,sw_neg_ans5,1.0,neg,1.0,sally_wine,pos_mat
269,5999aa3805a0e30001f1ffa6,The store is closed when she gets there ,expt3_2,ls_neg_ans5,1.0,neg,1.0,louise_shopping,pos_mat
270,59a22f3e6ba0f90001f33d4c,but her request is rejected,expt3_2,ll_neg_ans1,1.0,neg,1.0,lucy_loan,pos_mat
271,59a22f3e6ba0f90001f33d4c,but mice have chewed through the wire,expt3_2,sg_neg_ans4,1.0,neg,1.0,steve_garden,pos_mat
272,59a22f3e6ba0f90001f33d4c,gets a promotion ,expt3_2,bj_pos_ans2,1.0,pos,1.0,bob_job,pos_mat
273,59a22f3e6ba0f90001f33d4c,he flatmate had saved her some pizza,expt3_2,mf_pos_ans1,1.0,pos,1.0,mary_food,neg_mat
274,59a22f3e6ba0f90001f33d4c,her colleagues were friendly,expt3_2,bm_pos_ans3,1.0,pos,1.0,belinda_meeting,neg_mat
275,59a22f3e6ba0f90001f33d4c,realises he hasn't done the correct question ,expt3_2,re_neg_ans3,1.0,neg,1.0,robert_essay,neg_mat
276,59a22f3e6ba0f90001f33d4c,sam found an alternative route,expt3_2,sd_pos_ans4,1.0,pos,1.0,sam_driving,neg_mat
277,59a22f3e6ba0f90001f33d4c,"she bought the wine, but dropped it on the way home",expt3_2,sw_neg_ans3,1.0,neg,1.0,sally_wine,pos_mat
278,59a22f3e6ba0f90001f33d4c,she had more money in her account than expected ,expt3_2,ls_pos_ans2,1.0,pos,1.0,louise_shopping,pos_mat
279,59a22f3e6ba0f90001f33d4c,the chain falls off and he misses his class,expt3_2,pc_neg_ans2,1.0,neg,1.0,peter_college,neg_mat
280,59d519c6c732930001d88aab,He missed a few unseen typos.,expt3_1,re_neg_ans3,1.0,neg,1.0,robert_essay,pos_mat
281,59d519c6c732930001d88aab,His boss promotes him to a better work environment and pay.,expt3_1,bj_pos_ans2,1.0,pos,1.0,bob_job,neg_mat
282,59d519c6c732930001d88aab,Lucy gets refused a loan.,expt3_1,ll_neg_ans1,1.0,neg,1.0,lucy_loan,neg_mat
283,59d519c6c732930001d88aab,Peter's bike tyre went flat and ended up being delayed.,expt3_1,pc_neg_ans2,1.0,neg,1.0,peter_college,pos_mat
284,59d519c6c732930001d88aab,She doesn't have enough money in the ATM,expt3_1,ls_neg_ans1,1.0,neg,1.0,louise_shopping,neg_mat
285,59d519c6c732930001d88aab,She had a half pizza left for her she wasn't expecting.,expt3_1,mf_pos_ans3,1.0,pos,1.0,mary_food,pos_mat
286,59d519c6c732930001d88aab,The lawnmower did not power on.,expt3_1,sg_neg_ans4,1.0,neg,1.0,steve_garden,neg_mat
287,59d519c6c732930001d88aab,The shop was closed.,expt3_1,sw_neg_ans5,1.0,neg,1.0,sally_wine,neg_mat
288,59d519c6c732930001d88aab,The traffic reports no problems.,expt3_1,sd_pos_ans3,1.0,neg,1.0,sam_driving,pos_mat
289,59d519c6c732930001d88aab,There was a car accident on the way and Belinda will be delayed.,expt3_1,bm_neg_ans1,1.0,neg,1.0,belinda_meeting,pos_mat
290,59e4fc9a62637600014a7692,he  decides the whole essay is rubbish and re does it,expt3_1,re_neg_ans3,1.0,neg,1.0,robert_essay,pos_mat
291,59e4fc9a62637600014a7692,he has an accident,expt3_1,pc_neg_ans1,1.0,neg,1.0,peter_college,pos_mat
292,59e4fc9a62637600014a7692,he left his job,expt3_1,bj_neg_ans3,1.0,neg,1.0,bob_job,neg_mat
293,59e4fc9a62637600014a7692,she bumps into an old friend,expt3_1,sw_pos_ans1,1.0,pos,1.0,sally_wine,neg_mat
294,59e4fc9a62637600014a7692,she found lots of money in her account,expt3_1,ls_pos_ans2,1.0,pos,1.0,louise_shopping,neg_mat
295,59e4fc9a62637600014a7692,she loses her keys,expt3_1,mf_neg_ans3,1.0,neg,1.0,mary_food,pos_mat
296,59e4fc9a62637600014a7692,the bank says no,expt3_1,ll_neg_ans1,1.0,neg,1.0,lucy_loan,neg_mat
297,59e4fc9a62637600014a7692,the lawnmower doesnt work,expt3_1,sg_neg_ans4,1.0,neg,1.0,steve_garden,neg_mat
298,59e4fc9a62637600014a7692,the plane crashed,expt3_1,bm_neg_ans2,1.0,neg,1.0,belinda_meeting,pos_mat
299,59e4fc9a62637600014a7692,theres been a massive accident up ahead causing hour long delays,expt3_1,sd_neg_ans1,1.0,neg,1.0,sam_driving,pos_mat
300,5a0d8077f2e3460001edb910,Bob decided he'd had enough and quit right then to travel the world ,expt3_1,bj_neg_ans3,1.0,neither,1.0,bob_job,neg_mat
301,5a0d8077f2e3460001edb910,He accidentally dozes off before finishing his proofread,expt3_1,re_neg_ans4,1.0,neg,1.0,robert_essay,pos_mat
302,5a0d8077f2e3460001edb910,Her taxi is involved in a collision and she's seriously injured.,expt3_1,bm_neg_ans1,1.0,neg,1.0,belinda_meeting,pos_mat
303,5a0d8077f2e3460001edb910,"In his rush, he hits a pothole and falls over injured from not putting on his helmet.",expt3_1,pc_neg_ans1,1.0,neg,1.0,peter_college,pos_mat
304,5a0d8077f2e3460001edb910,"She buys the bottle of wine, drinks the entire thing and tells her husband to piss off",expt3_1,other,1.0,neg,1.0,sally_wine,neg_mat
305,5a0d8077f2e3460001edb910,She takes what she has drew from the ATM and goes and blows it all at the clothing store to make herself feel better,expt3_1,other,1.0,pos,1.0,louise_shopping,neg_mat
306,5a0d8077f2e3460001edb910,The bank denies her a loan because her credit is bad.,expt3_1,ll_neg_ans1,1.0,neg,1.0,lucy_loan,neg_mat
307,5a0d8077f2e3460001edb910,a big snake slithers across the garden ,expt3_1,sg_neg_ans8,1.0,neg,1.0,steve_garden,neg_mat
308,5a0d8077f2e3460001edb910,"he sees a few of his friends walking to a pub, decides to park his car and join them ",expt3_1,other,1.0,pos,1.0,sam_driving,pos_mat
309,5a0d8077f2e3460001edb910,she eats her flat mate's pizza as well as some stuff in the cupboard because she's so starved,expt3_1,mf_neg_ans5,1.0,neg,1.0,mary_food,pos_mat
310,5a15f9a0844c7a00015e5bca,His boss sacked him,expt3_1,bj_neg_ans1,1.0,neg,1.0,bob_job,neg_mat
311,5a15f9a0844c7a00015e5bca,"he accidentally mashed up a hedgehog in his lawn mower blades, he didnt see it as the grass was so long",expt3_1,sg_neg_ans8,1.0,neg,1.0,steve_garden,neg_mat
312,5a15f9a0844c7a00015e5bca,he split coffee all over the essay and had to start again,expt3_1,other,1.0,neg,1.0,robert_essay,pos_mat
313,5a15f9a0844c7a00015e5bca,she came to her senses and decided to go to Oxfam instead,expt3_1,ls_pos_ans5,1.0,pos,1.0,louise_shopping,neg_mat
314,5a15f9a0844c7a00015e5bca,she gets pulled over by the police for speeding,expt3_1,sd_neg_ans4,1.0,neg,1.0,sam_driving,pos_mat
315,5a15f9a0844c7a00015e5bca,she leaves the pizza and cooks something else,expt3_1,mf_pos_ans2,1.0,pos,1.0,mary_food,pos_mat
316,5a15f9a0844c7a00015e5bca,"she thought ""sod my husband"" and bought a much more expensive bottle of champagne",expt3_1,sw_neg_ans2,1.0,neither,1.0,sally_wine,neg_mat
317,5a15f9a0844c7a00015e5bca,the bank says no.,expt3_1,ll_neg_ans1,1.0,neg,1.0,lucy_loan,neg_mat
318,5a15f9a0844c7a00015e5bca,the bike gets a puncture so Peter misses the lecture,expt3_1,pc_neg_ans2,1.0,neg,1.0,peter_college,pos_mat
319,5a15f9a0844c7a00015e5bca,the taxi broke down,expt3_1,bm_neg_ans1,1.0,neg,1.0,belinda_meeting,pos_mat
320,5a2add709408dc00016f57d3,Bob gets a promotion ,expt3_1,bj_pos_ans2,1.0,pos,1.0,bob_job,neg_mat
321,5a2add709408dc00016f57d3,Even mmore money starts flying out of the atm ,expt3_1,ls_pos_ans1,1.0,pos,1.0,louise_shopping,neg_mat
322,5a2add709408dc00016f57d3,He notices a mistake he cant change ,expt3_1,re_neg_ans3,1.0,neg,1.0,robert_essay,pos_mat
323,5a2add709408dc00016f57d3,Her kes goes missing ,expt3_1,mf_neg_ans3,1.0,neg,1.0,mary_food,pos_mat
324,5a2add709408dc00016f57d3,The corner shop does not have any wine left ,expt3_1,sw_neg_ans1,1.0,neg,1.0,sally_wine,neg_mat
325,5a2add709408dc00016f57d3,The lawn mower will not start,expt3_1,sg_neg_ans4,1.0,neg,1.0,steve_garden,neg_mat
326,5a2add709408dc00016f57d3,The meeting was cancelled,expt3_1,bm_neg_ans3,1.0,neg,1.0,belinda_meeting,pos_mat
327,5a2add709408dc00016f57d3,There is a traffic jam,expt3_1,sd_neg_ans1,1.0,neg,1.0,sam_driving,pos_mat
328,5a2add709408dc00016f57d3,peter falls because he is rushing on the bike ,expt3_1,pc_neg_ans1,1.0,neg,1.0,peter_college,pos_mat
329,5a2add709408dc00016f57d3,the bank will not give lucy a loan ,expt3_1,ll_neg_ans1,1.0,neg,1.0,lucy_loan,neg_mat
330,5a343cbb50833c0001ee931c,He crashes on his bike,expt3_2,pc_neg_ans1,1.0,neg,1.0,peter_college,neg_mat
331,5a343cbb50833c0001ee931c,He gets fired,expt3_2,bj_neg_ans1,1.0,neg,1.0,bob_job,pos_mat
332,5a343cbb50833c0001ee931c,He has made lots of mistakes and has to start it again,expt3_2,re_neg_ans3,1.0,neg,1.0,robert_essay,neg_mat
333,5a343cbb50833c0001ee931c,He holds up traffic checking his radio,expt3_2,other,1.0,neg,1.0,sam_driving,neg_mat
334,5a343cbb50833c0001ee931c,Her colleagues were not there,expt3_2,other,1.0,neither,1.0,belinda_meeting,neg_mat
335,5a343cbb50833c0001ee931c,She gets robbed,expt3_2,ls_neg_ans3,1.0,neg,1.0,louise_shopping,pos_mat
336,5a343cbb50833c0001ee931c,Somebody sees the keys and breaks in,expt3_2,mf_neg_ans3,1.0,neg,1.0,mary_food,neg_mat
337,5a343cbb50833c0001ee931c,The car breaks down after she has bought it,expt3_2,other,1.0,neg,1.0,lucy_loan,pos_mat
338,5a343cbb50833c0001ee931c,The lawnmower was not working,expt3_2,sg_neg_ans4,1.0,neg,1.0,steve_garden,pos_mat
339,5a343cbb50833c0001ee931c,The shop had no wine,expt3_2,sw_neg_ans1,1.0,neg,1.0,sally_wine,pos_mat
340,5a4e30c8c64cfe00011ca946,Bob's boss offered him a promotion,expt3_2,bj_pos_ans2,1.0,pos,1.0,bob_job,pos_mat
341,5a4e30c8c64cfe00011ca946,he discovers the lawnmower is broken,expt3_2,sg_neg_ans4,1.0,neg,1.0,steve_garden,pos_mat
342,5a4e30c8c64cfe00011ca946,he falls asleep,expt3_2,re_neg_ans4,1.0,neg,1.0,robert_essay,neg_mat
343,5a4e30c8c64cfe00011ca946,her flat mate catches her eating pizza crusts,expt3_2,mf_neg_ans5,1.0,neg,1.0,mary_food,neg_mat
344,5a4e30c8c64cfe00011ca946,she had less money in her account than expected,expt3_2,ls_neg_ans1,1.0,neg,1.0,louise_shopping,pos_mat
345,5a4e30c8c64cfe00011ca946,somebody crashes into the back of his car,expt3_2,sd_neg_ans3,1.0,neg,1.0,sam_driving,neg_mat
346,5a4e30c8c64cfe00011ca946,the bank would not lend lucy any money,expt3_2,ll_neg_ans1,1.0,neg,1.0,lucy_loan,pos_mat
347,5a4e30c8c64cfe00011ca946,"the meeting went well, and her colleagues were kind",expt3_2,bm_pos_ans3,1.0,pos,1.0,belinda_meeting,neg_mat
348,5a4e30c8c64cfe00011ca946,the shop is closed,expt3_2,sw_neg_ans5,1.0,neg,1.0,sally_wine,pos_mat
349,5a4e30c8c64cfe00011ca946,there is a different lecturer today,expt3_2,pc_pos_ans6,1.0,neither,1.0,peter_college,neg_mat
350,5a67124f35f26b0001495d6b,Boss offers him a promotion,expt3_1,bj_pos_ans2,1.0,pos,1.0,bob_job,neg_mat
351,5a67124f35f26b0001495d6b,Doorbell rings,expt3_1,other,1.0,neither,1.0,mary_food,pos_mat
352,5a67124f35f26b0001495d6b,car breaks down,expt3_1,other,1.0,neg,1.0,sam_driving,pos_mat
353,5a67124f35f26b0001495d6b,her husband has blocked her from using their bank account,expt3_1,sw_neg_ans7,1.0,neg,1.0,sally_wine,neg_mat
354,5a67124f35f26b0001495d6b,his computer crashes and he loses his essay,expt3_1,re_neg_ans2,1.0,neg,1.0,robert_essay,pos_mat
355,5a67124f35f26b0001495d6b,insufficient funds to withdraw money,expt3_1,ls_neg_ans1,1.0,neg,1.0,louise_shopping,neg_mat
356,5a67124f35f26b0001495d6b,lawnmower is broken ,expt3_1,sg_neg_ans4,1.0,neg,1.0,steve_garden,neg_mat
357,5a67124f35f26b0001495d6b,meeting was rearranged for another day,expt3_1,bm_neg_ans3,1.0,neg,1.0,belinda_meeting,pos_mat
358,5a67124f35f26b0001495d6b,peter gets in a traffic accident,expt3_1,pc_neg_ans1,1.0,neg,1.0,peter_college,pos_mat
359,5a67124f35f26b0001495d6b,she is denied a loan,expt3_1,ll_neg_ans1,1.0,neg,1.0,lucy_loan,neg_mat
360,5a7871aeb093f80001a75e5c,Bob's boss offers him an on the spot promotion,expt3_2,bj_pos_ans2,1.0,pos,1.0,bob_job,pos_mat
361,5a7871aeb093f80001a75e5c,He finds a family of frogs in the middle of the grass,expt3_2,sg_pos_ans3,1.0,pos,1.0,steve_garden,pos_mat
362,5a7871aeb093f80001a75e5c,Lucy is offered a 0% interest loan over a sustained period of time to allow her to borrow the money required,expt3_2,ll_pos_ans2,1.0,pos,1.0,lucy_loan,pos_mat
363,5a7871aeb093f80001a75e5c,Peter rides over some broken glass on his way in to college and ends up with a flat tyre,expt3_2,pc_neg_ans2,1.0,neg,1.0,peter_college,neg_mat
364,5a7871aeb093f80001a75e5c,Robert realises he has done an essay on a similar topic before and is able to find the piece of work and use elements of this to improve his essay,expt3_2,re_pos_ans2,1.0,pos,1.0,robert_essay,neg_mat
365,5a7871aeb093f80001a75e5c,She notices ants crawling over the pizza crusts,expt3_2,mf_neg_ans2,1.0,neg,1.0,mary_food,neg_mat
366,5a7871aeb093f80001a75e5c,The ATM swallows her card and she is unable to take out the money,expt3_2,ls_neg_ans2,1.0,neg,1.0,louise_shopping,pos_mat
367,5a7871aeb093f80001a75e5c,The meeting venue had changed which left Belinda sat waiting at the meeting venue unsure of where her colleagues were,expt3_2,bm_neg_ans6,1.0,neg,1.0,belinda_meeting,neg_mat
368,5a7871aeb093f80001a75e5c,The radio informs Sam of an accident ahead however it is now clearing and he makes it home in time for the soccer match,expt3_2,sd_pos_ans3,1.0,pos,1.0,sam_driving,neg_mat
369,5a7871aeb093f80001a75e5c,They have completely ran out of wine and she is left with only beer as an option,expt3_2,sw_neg_ans1,1.0,neg,1.0,sally_wine,pos_mat
370,5a7cb83a000dab00018c530b,Bob gets a promotion,expt3_1,bj_pos_ans2,1.0,pos,1.0,bob_job,neg_mat
371,5a7cb83a000dab00018c530b,he cycles to a museum instead and spends the day there,expt3_1,other,1.0,pos,1.0,peter_college,pos_mat
372,5a7cb83a000dab00018c530b,he finds a corpse in the garden,expt3_1,sg_neg_ans8,1.0,neg,1.0,steve_garden,neg_mat
373,5a7cb83a000dab00018c530b,he gets distracted and never finishes the essay,expt3_1,other,1.0,neg,1.0,robert_essay,pos_mat
374,5a7cb83a000dab00018c530b,her bank account has been emptied by her ex-husband,expt3_1,other,1.0,neg,1.0,lucy_loan,neg_mat
375,5a7cb83a000dab00018c530b,she buys a painting instead,expt3_1,ls_pos_ans5,1.0,pos,1.0,louise_shopping,neg_mat
376,5a7cb83a000dab00018c530b,she hears a strange announcement: ufo has landed in florida,expt3_1,other,1.0,neg,1.0,sam_driving,pos_mat
377,5a7cb83a000dab00018c530b,the flatmate has disappeared,expt3_1,other,1.0,neg,1.0,mary_food,pos_mat
378,5a7cb83a000dab00018c530b,the venue its deserted,expt3_1,other,1.0,neg,1.0,belinda_meeting,pos_mat
379,5a7cb83a000dab00018c530b,they don't have any wine,expt3_1,sw_neg_ans1,1.0,neg,1.0,sally_wine,neg_mat
380,5abae3c447a9f7000153c531,He runs off the road while searching for a station.,expt3_1,sd_neg_ans3,1.0,neg,1.0,sam_driving,pos_mat
381,5abae3c447a9f7000153c531,Her credit is too poor for a loan.,expt3_1,ll_neg_ans1,1.0,neg,1.0,lucy_loan,neg_mat
382,5abae3c447a9f7000153c531,Her husband was okay with the wine purchase because he's a drunk.,expt3_1,other,1.0,pos,1.0,sally_wine,neg_mat
383,5abae3c447a9f7000153c531,His boss promoted him.,expt3_1,bj_pos_ans2,1.0,pos,1.0,bob_job,neg_mat
384,5abae3c447a9f7000153c531,His computer crashes and he didn't save his work.,expt3_1,re_neg_ans2,1.0,neg,1.0,robert_essay,pos_mat
385,5abae3c447a9f7000153c531,She bought more than she could afford.,expt3_1,ls_neg_ans1,1.0,neg,1.0,louise_shopping,neg_mat
